category,item,variety,date,price,unit
vegetable,cabbage,white,1/8/2021,0.35,kg
vegetable,cabbage,round_green_other,1/8/2021,0.52,head
vegetable,carrots,topped_washed,1/8/2021,0.47,kg
vegetable,cauliflower,all,1/8/2021,1.03,head
vegetable,celeriac,celeriac,1/8/2021,0.66,kg
vegetable,chinese_leaf,chinese_leaf,1/8/2021,0.99,kg
vegetable,leeks,trimmed,1/8/2021,1.38,kg
vegetable,lettuce,butterhead_indoor,1/8/2021,0.45,head
vegetable,lettuce,little_gem,1/8/2021,0.78,twin
vegetable,onion,bulb_brown,1/8/2021,0.4,kg
vegetable,onion,bulb_red,1/8/2021,0.53,kg
vegetable,swede,swede,1/8/2021,0.22,kg
vegetable,turnip,turnip,1/8/2021,1.69,kg
vegetable,parsnips,all_varieties,1/8/2021,1.03,kg
cut_flowers,tulips,tulips,1/8/2021,0.23,stem
fruit,apples,bramleys_seedling,12/18/2020,1.07,kg
fruit,apples,coxs_orange_group,12/18/2020,1.03,kg
fruit,apples,egremont_russet,12/18/2020,1.52,kg
fruit,apples,braeburn,12/18/2020,0.91,kg
fruit,apples,gala,12/18/2020,0.94,kg
fruit,apples,other_late_season,12/18/2020,0.99,kg
fruit,pears,conference,12/18/2020,0.89,kg
fruit,pears,doyenne_du_comice,12/18/2020,0.9,kg
fruit,strawberries,strawberries,12/18/2020,5,kg
vegetable,beetroot,beetroot,12/18/2020,0.47,kg
vegetable,brussels_sprouts,brussels_sprouts,12/18/2020,0.82,kg
vegetable,pak_choi,pak_choi,12/18/2020,2.61,kg
vegetable,curly_kale,curly_kale,12/18/2020,2.78,kg
vegetable,cabbage,red,12/18/2020,0.38,kg
vegetable,cabbage,savoy,12/18/2020,0.52,head
vegetable,spring_greens,prepacked,12/18/2020,0.91,kg
vegetable,cabbage,white,12/18/2020,0.38,kg
vegetable,cabbage,round_green_other,12/18/2020,0.51,head
vegetable,carrots,topped_washed,12/18/2020,0.46,kg
vegetable,cauliflower,all,12/18/2020,0.65,head
vegetable,celery,all_washed,12/18/2020,0.67,kg
vegetable,celeriac,celeriac,12/18/2020,0.75,kg
vegetable,chinese_leaf,chinese_leaf,12/18/2020,0.98,kg
vegetable,leeks,trimmed,12/18/2020,1.18,kg
vegetable,lettuce,butterhead_indoor,12/18/2020,0.39,head
vegetable,lettuce,little_gem,12/18/2020,0.78,twin
vegetable,onion,bulb_brown,12/18/2020,0.38,kg
vegetable,onion,bulb_red,12/18/2020,0.52,kg
vegetable,swede,swede,12/18/2020,0.22,kg
vegetable,turnip,turnip,12/18/2020,1.17,kg
vegetable,parsnips,all_varieties,12/18/2020,0.95,kg
cut_flowers,tulips,tulips,12/18/2020,0.22,stem
fruit,apples,bramleys_seedling,12/11/2020,1.04,kg
fruit,apples,coxs_orange_group,12/11/2020,1.03,kg
fruit,apples,egremont_russet,12/11/2020,1.44,kg
fruit,apples,braeburn,12/11/2020,0.87,kg
fruit,apples,gala,12/11/2020,0.94,kg
fruit,apples,other_late_season,12/11/2020,0.94,kg
fruit,pears,conference,12/11/2020,0.87,kg
fruit,pears,doyenne_du_comice,12/11/2020,0.92,kg
fruit,pears,other,12/11/2020,0.67,kg
vegetable,beetroot,beetroot,12/11/2020,0.46,kg
vegetable,brussels_sprouts,brussels_sprouts,12/11/2020,0.81,kg
vegetable,pak_choi,pak_choi,12/11/2020,2.6,kg
vegetable,curly_kale,curly_kale,12/11/2020,2.75,kg
vegetable,cabbage,red,12/11/2020,0.39,kg
vegetable,cabbage,savoy,12/11/2020,0.5,head
vegetable,spring_greens,prepacked,12/11/2020,0.82,kg
vegetable,cabbage,white,12/11/2020,0.36,kg
vegetable,cabbage,round_green_other,12/11/2020,0.48,head
vegetable,carrots,topped_washed,12/11/2020,0.46,kg
vegetable,cauliflower,all,12/11/2020,0.71,head
vegetable,celery,all_washed,12/11/2020,0.61,kg
vegetable,celeriac,celeriac,12/11/2020,0.75,kg
vegetable,chinese_leaf,chinese_leaf,12/11/2020,0.99,kg
vegetable,leeks,trimmed,12/11/2020,1.18,kg
vegetable,lettuce,butterhead_indoor,12/11/2020,0.39,head
vegetable,lettuce,little_gem,12/11/2020,0.73,twin
vegetable,onion,bulb_brown,12/11/2020,0.39,kg
vegetable,onion,bulb_red,12/11/2020,0.52,kg
vegetable,swede,swede,12/11/2020,0.21,kg
vegetable,turnip,turnip,12/11/2020,1.13,kg
vegetable,parsnips,all_varieties,12/11/2020,0.92,kg
cut_flowers,tulips,tulips,12/11/2020,0.22,stem
fruit,apples,bramleys_seedling,12/4/2020,1.04,kg
fruit,apples,coxs_orange_group,12/4/2020,1.02,kg
fruit,apples,egremont_russet,12/4/2020,1.4,kg
fruit,apples,braeburn,12/4/2020,0.86,kg
fruit,apples,gala,12/4/2020,0.93,kg
fruit,apples,other_late_season,12/4/2020,0.97,kg
fruit,pears,conference,12/4/2020,0.84,kg
fruit,pears,doyenne_du_comice,12/4/2020,1.03,kg
fruit,pears,other,12/4/2020,0.67,kg
vegetable,beetroot,beetroot,12/4/2020,0.47,kg
vegetable,brussels_sprouts,brussels_sprouts,12/4/2020,0.81,kg
vegetable,pak_choi,pak_choi,12/4/2020,2.64,kg
vegetable,curly_kale,curly_kale,12/4/2020,2.84,kg
vegetable,cabbage,red,12/4/2020,0.38,kg
vegetable,cabbage,savoy,12/4/2020,0.5,head
vegetable,spring_greens,prepacked,12/4/2020,0.8,kg
vegetable,cabbage,white,12/4/2020,0.36,kg
vegetable,cabbage,round_green_other,12/4/2020,0.48,head
vegetable,carrots,topped_washed,12/4/2020,0.46,kg
vegetable,cauliflower,all,12/4/2020,0.5,head
vegetable,celery,all_washed,12/4/2020,0.65,kg
vegetable,celeriac,celeriac,12/4/2020,0.75,kg
vegetable,chinese_leaf,chinese_leaf,12/4/2020,0.98,kg
vegetable,leeks,trimmed,12/4/2020,1.16,kg
vegetable,lettuce,butterhead_indoor,12/4/2020,0.39,head
vegetable,lettuce,little_gem,12/4/2020,0.73,twin
vegetable,onion,bulb_brown,12/4/2020,0.38,kg
vegetable,onion,bulb_red,12/4/2020,0.49,kg
vegetable,swede,swede,12/4/2020,0.21,kg
vegetable,turnip,turnip,12/4/2020,1.17,kg
vegetable,parsnips,all_varieties,12/4/2020,0.95,kg
cut_flowers,tulips,tulips,12/4/2020,0.22,stem
fruit,apples,bramleys_seedling,11/27/2020,1,kg
fruit,apples,coxs_orange_group,11/27/2020,0.95,kg
fruit,apples,egremont_russet,11/27/2020,1.5,kg
fruit,apples,braeburn,11/27/2020,0.81,kg
fruit,apples,gala,11/27/2020,0.93,kg
fruit,apples,other_late_season,11/27/2020,0.97,kg
fruit,pears,conference,11/27/2020,0.89,kg
fruit,pears,doyenne_du_comice,11/27/2020,1.07,kg
fruit,pears,other,11/27/2020,0.67,kg
fruit,strawberries,strawberries,11/27/2020,5.19,kg
vegetable,beetroot,beetroot,11/27/2020,0.46,kg
vegetable,brussels_sprouts,brussels_sprouts,11/27/2020,0.79,kg
vegetable,pak_choi,pak_choi,11/27/2020,2.5,kg
vegetable,curly_kale,curly_kale,11/27/2020,2.52,kg
vegetable,cabbage,red,11/27/2020,0.4,kg
vegetable,cabbage,savoy,11/27/2020,0.48,head
vegetable,spring_greens,prepacked,11/27/2020,0.81,kg
vegetable,cabbage,summer_autumn_pointed,11/27/2020,0.58,kg
vegetable,cabbage,white,11/27/2020,0.37,kg
vegetable,cabbage,round_green_other,11/27/2020,0.47,head
vegetable,capsicum,green,11/27/2020,0.7,kg
vegetable,capsicum,red,11/27/2020,0.71,kg
vegetable,capsicum,elongated,11/27/2020,1.09,kg
vegetable,carrots,topped_washed,11/27/2020,0.47,kg
vegetable,cauliflower,all,11/27/2020,0.47,head
vegetable,celery,all_washed,11/27/2020,0.68,kg
vegetable,celeriac,celeriac,11/27/2020,0.76,kg
vegetable,chinese_leaf,chinese_leaf,11/27/2020,0.96,kg
vegetable,leeks,trimmed,11/27/2020,1.18,kg
vegetable,lettuce,butterhead_indoor,11/27/2020,0.38,head
vegetable,lettuce,cos,11/27/2020,0.52,head
vegetable,lettuce,little_gem,11/27/2020,0.66,twin
vegetable,onion,bulb_brown,11/27/2020,0.37,kg
vegetable,onion,bulb_red,11/27/2020,0.54,kg
vegetable,swede,swede,11/27/2020,0.22,kg
vegetable,turnip,turnip,11/27/2020,1.18,kg
vegetable,parsnips,all_varieties,11/27/2020,0.96,kg
vegetable,tomatoes,round,11/27/2020,1.36,kg
vegetable,tomatoes,cherry,11/27/2020,2.68,kg
cut_flowers,tulips,tulips,11/27/2020,0.22,stem
fruit,apples,bramleys_seedling,11/20/2020,1,kg
fruit,apples,coxs_orange_group,11/20/2020,1.02,kg
fruit,apples,egremont_russet,11/20/2020,1.56,kg
fruit,apples,braeburn,11/20/2020,0.85,kg
fruit,apples,gala,11/20/2020,0.88,kg
fruit,apples,other_late_season,11/20/2020,0.98,kg
fruit,pears,conference,11/20/2020,0.94,kg
fruit,pears,doyenne_du_comice,11/20/2020,1.02,kg
fruit,pears,other,11/20/2020,0.67,kg
fruit,strawberries,strawberries,11/20/2020,7.09,kg
vegetable,beetroot,beetroot,11/20/2020,0.45,kg
vegetable,brussels_sprouts,brussels_sprouts,11/20/2020,0.76,kg
vegetable,pak_choi,pak_choi,11/20/2020,2.51,kg
vegetable,curly_kale,curly_kale,11/20/2020,2.5,kg
vegetable,cabbage,red,11/20/2020,0.39,kg
vegetable,cabbage,savoy,11/20/2020,0.49,head
vegetable,spring_greens,prepacked,11/20/2020,0.81,kg
vegetable,cabbage,summer_autumn_pointed,11/20/2020,0.57,kg
vegetable,cabbage,white,11/20/2020,0.35,kg
vegetable,cabbage,round_green_other,11/20/2020,0.49,head
vegetable,calabrese,calabrese,11/20/2020,1.02,kg
vegetable,capsicum,green,11/20/2020,0.69,kg
vegetable,capsicum,red,11/20/2020,0.9,kg
vegetable,carrots,topped_washed,11/20/2020,0.48,kg
vegetable,cauliflower,all,11/20/2020,0.5,head
vegetable,celery,all_washed,11/20/2020,0.69,kg
vegetable,celeriac,celeriac,11/20/2020,0.74,kg
vegetable,chinese_leaf,chinese_leaf,11/20/2020,0.98,kg
vegetable,coriander,coriander,11/20/2020,1.06,kg
vegetable,leeks,trimmed,11/20/2020,1.15,kg
vegetable,lettuce,butterhead_indoor,11/20/2020,0.38,head
vegetable,lettuce,cos,11/20/2020,0.52,head
vegetable,lettuce,little_gem,11/20/2020,0.69,twin
vegetable,onion,bulb_brown,11/20/2020,0.4,kg
vegetable,onion,bulb_red,11/20/2020,0.52,kg
vegetable,onion,saladspring,11/20/2020,0.21,kg
vegetable,swede,swede,11/20/2020,0.23,kg
vegetable,turnip,turnip,11/20/2020,1.21,kg
vegetable,parsnips,all_varieties,11/20/2020,0.95,kg
vegetable,spinach_leaf,loose_bunches,11/20/2020,1.06,kg
vegetable,tomatoes,round,11/20/2020,1.11,kg
vegetable,tomatoes,vine,11/20/2020,1.4,kg
vegetable,tomatoes,cherry,11/20/2020,2.32,kg
fruit,apples,bramleys_seedling,11/13/2020,0.96,kg
fruit,apples,coxs_orange_group,11/13/2020,0.97,kg
fruit,apples,egremont_russet,11/13/2020,1.29,kg
fruit,apples,braeburn,11/13/2020,0.82,kg
fruit,apples,gala,11/13/2020,0.88,kg
fruit,apples,other_early_season,11/13/2020,0.78,kg
fruit,apples,other_late_season,11/13/2020,0.94,kg
fruit,blackberries,blackberries,11/13/2020,3.5,kg
fruit,pears,conference,11/13/2020,0.71,kg
fruit,pears,doyenne_du_comice,11/13/2020,0.85,kg
fruit,strawberries,strawberries,11/13/2020,5.98,kg
vegetable,beetroot,beetroot,11/13/2020,0.49,kg
vegetable,brussels_sprouts,brussels_sprouts,11/13/2020,0.8,kg
vegetable,pak_choi,pak_choi,11/13/2020,2.62,kg
vegetable,curly_kale,curly_kale,11/13/2020,2.64,kg
vegetable,cabbage,red,11/13/2020,0.37,kg
vegetable,cabbage,savoy,11/13/2020,0.49,head
vegetable,spring_greens,prepacked,11/13/2020,0.79,kg
vegetable,cabbage,summer_autumn_pointed,11/13/2020,0.58,kg
vegetable,cabbage,white,11/13/2020,0.37,kg
vegetable,cabbage,round_green_other,11/13/2020,0.47,head
vegetable,calabrese,calabrese,11/13/2020,1.07,kg
vegetable,capsicum,green,11/13/2020,0.56,kg
vegetable,capsicum,red,11/13/2020,0.6,kg
vegetable,carrots,topped_washed,11/13/2020,0.5,kg
vegetable,cauliflower,all,11/13/2020,0.56,head
vegetable,celery,all_washed,11/13/2020,0.78,kg
vegetable,celeriac,celeriac,11/13/2020,0.81,kg
vegetable,chinese_leaf,chinese_leaf,11/13/2020,0.84,kg
vegetable,coriander,coriander,11/13/2020,1.11,kg
vegetable,cucumbers,cucumbers,11/13/2020,0.87,kg
vegetable,leeks,trimmed,11/13/2020,1.17,kg
vegetable,lettuce,butterhead_indoor,11/13/2020,0.38,head
vegetable,lettuce,cos,11/13/2020,0.53,head
vegetable,lettuce,little_gem,11/13/2020,0.7,twin
vegetable,onion,bulb_brown,11/13/2020,0.37,kg
vegetable,onion,bulb_red,11/13/2020,0.52,kg
vegetable,onion,saladspring,11/13/2020,0.32,kg
vegetable,swede,swede,11/13/2020,0.23,kg
vegetable,turnip,turnip,11/13/2020,1.32,kg
vegetable,parsnips,all_varieties,11/13/2020,1.04,kg
vegetable,spinach_leaf,loose_bunches,11/13/2020,1.14,kg
vegetable,tomatoes,round,11/13/2020,0.64,kg
vegetable,tomatoes,vine,11/13/2020,1.78,kg
vegetable,tomatoes,cherry,11/13/2020,1.03,kg
cut_flowers,gladioli,all_varieties,11/13/2020,0.1,stem
fruit,apples,bramleys_seedling,11/6/2020,0.94,kg
fruit,apples,coxs_orange_group,11/6/2020,0.93,kg
fruit,apples,egremont_russet,11/6/2020,1.22,kg
fruit,apples,braeburn,11/6/2020,0.86,kg
fruit,apples,gala,11/6/2020,0.92,kg
fruit,apples,other_late_season,11/6/2020,0.83,kg
fruit,pears,conference,11/6/2020,0.75,kg
fruit,pears,doyenne_du_comice,11/6/2020,0.99,kg
fruit,raspberries,raspberries,11/6/2020,11.8,kg
fruit,strawberries,strawberries,11/6/2020,5.25,kg
vegetable,beans,runner_climbing,11/6/2020,2.53,kg
vegetable,beetroot,beetroot,11/6/2020,0.49,kg
vegetable,brussels_sprouts,brussels_sprouts,11/6/2020,0.85,kg
vegetable,pak_choi,pak_choi,11/6/2020,2.36,kg
vegetable,curly_kale,curly_kale,11/6/2020,2.6,kg
vegetable,cabbage,red,11/6/2020,0.37,kg
vegetable,cabbage,savoy,11/6/2020,0.49,head
vegetable,spring_greens,prepacked,11/6/2020,0.79,kg
vegetable,cabbage,summer_autumn_pointed,11/6/2020,0.58,kg
vegetable,cabbage,white,11/6/2020,0.35,kg
vegetable,cabbage,round_green_other,11/6/2020,0.44,head
vegetable,calabrese,calabrese,11/6/2020,1.17,kg
vegetable,capsicum,green,11/6/2020,0.6,kg
vegetable,capsicum,red,11/6/2020,0.66,kg
vegetable,carrots,topped_washed,11/6/2020,0.5,kg
vegetable,cauliflower,all,11/6/2020,0.61,head
vegetable,celery,all_washed,11/6/2020,0.79,kg
vegetable,celeriac,celeriac,11/6/2020,0.8,kg
vegetable,chinese_leaf,chinese_leaf,11/6/2020,0.98,kg
vegetable,coriander,coriander,11/6/2020,1.87,kg
vegetable,cucumbers,cucumbers,11/6/2020,0.88,kg
vegetable,leeks,trimmed,11/6/2020,1.22,kg
vegetable,lettuce,butterhead_indoor,11/6/2020,0.39,head
vegetable,lettuce,cos,11/6/2020,0.6,head
vegetable,lettuce,crisp_iceberg_type,11/6/2020,0.56,head
vegetable,lettuce,little_gem,11/6/2020,0.73,twin
vegetable,onion,bulb_brown,11/6/2020,0.4,kg
vegetable,onion,bulb_red,11/6/2020,0.51,kg
vegetable,onion,saladspring,11/6/2020,0.33,kg
vegetable,swede,swede,11/6/2020,0.23,kg
vegetable,turnip,turnip,11/6/2020,1.4,kg
vegetable,parsnips,all_varieties,11/6/2020,1.05,kg
vegetable,rhubarb,outdoor,11/6/2020,1.42,kg
vegetable,spinach_leaf,loose_bunches,11/6/2020,1.03,kg
vegetable,sweetcorn,sweetcorn,11/6/2020,0.2,head
vegetable,tomatoes,round,11/6/2020,0.79,kg
vegetable,tomatoes,vine,11/6/2020,1.73,kg
vegetable,tomatoes,cherry,11/6/2020,1.05,kg
cut_flowers,gladioli,all_varieties,11/6/2020,0.11,stem
cut_flowers,tulips,tulips,11/6/2020,0.2,stem
fruit,apples,bramleys_seedling,10/30/2020,0.99,kg
fruit,apples,coxs_orange_group,10/30/2020,0.9,kg
fruit,apples,egremont_russet,10/30/2020,1.34,kg
fruit,apples,braeburn,10/30/2020,0.93,kg
fruit,apples,gala,10/30/2020,0.96,kg
fruit,apples,other_late_season,10/30/2020,0.9,kg
fruit,blackberries,blackberries,10/30/2020,12,kg
fruit,blueberries,blueberries,10/30/2020,11.2,kg
fruit,pears,conference,10/30/2020,0.92,kg
fruit,pears,doyenne_du_comice,10/30/2020,0.94,kg
fruit,raspberries,raspberries,10/30/2020,10.31,kg
fruit,strawberries,strawberries,10/30/2020,4.08,kg
vegetable,beans,broad,10/30/2020,1.51,kg
vegetable,beetroot,beetroot,10/30/2020,0.47,kg
vegetable,brussels_sprouts,brussels_sprouts,10/30/2020,0.87,kg
vegetable,pak_choi,pak_choi,10/30/2020,2.37,kg
vegetable,curly_kale,curly_kale,10/30/2020,2.75,kg
vegetable,cabbage,red,10/30/2020,0.35,kg
vegetable,cabbage,savoy,10/30/2020,0.47,head
vegetable,spring_greens,prepacked,10/30/2020,0.8,kg
vegetable,cabbage,summer_autumn_pointed,10/30/2020,0.58,kg
vegetable,cabbage,white,10/30/2020,0.33,kg
vegetable,cabbage,round_green_other,10/30/2020,0.47,head
vegetable,calabrese,calabrese,10/30/2020,1.19,kg
vegetable,capsicum,red,10/30/2020,0.9,kg
vegetable,capsicum,elongated,10/30/2020,1.2,kg
vegetable,carrots,topped_washed,10/30/2020,0.5,kg
vegetable,cauliflower,all,10/30/2020,0.67,head
vegetable,celery,all_washed,10/30/2020,0.77,kg
vegetable,celeriac,celeriac,10/30/2020,0.66,kg
vegetable,chinese_leaf,chinese_leaf,10/30/2020,0.99,kg
vegetable,coriander,coriander,10/30/2020,1.14,kg
vegetable,cucumbers,cucumbers,10/30/2020,1.12,kg
vegetable,leeks,trimmed,10/30/2020,1.25,kg
vegetable,lettuce,butterhead_indoor,10/30/2020,0.38,head
vegetable,lettuce,cos,10/30/2020,0.59,head
vegetable,lettuce,crisp_iceberg_type,10/30/2020,0.58,head
vegetable,lettuce,little_gem,10/30/2020,0.7,twin
vegetable,rocket,rocket,10/30/2020,5.12,kg
vegetable,mixed_babyleaf_salad,pillow_pack,10/30/2020,5.73,kg
vegetable,onion,bulb_brown,10/30/2020,0.4,kg
vegetable,onion,bulb_red,10/30/2020,0.53,kg
vegetable,onion,saladspring,10/30/2020,0.34,kg
vegetable,swede,swede,10/30/2020,0.23,kg
vegetable,turnip,turnip,10/30/2020,1.54,kg
vegetable,parsnips,all_varieties,10/30/2020,1.03,kg
vegetable,rhubarb,outdoor,10/30/2020,1.42,kg
vegetable,spinach_leaf,loose_bunches,10/30/2020,1.31,kg
vegetable,sweetcorn,sweetcorn,10/30/2020,0.32,head
vegetable,tomatoes,round,10/30/2020,0.83,kg
vegetable,tomatoes,vine,10/30/2020,1.69,kg
vegetable,tomatoes,plum,10/30/2020,2.4,kg
cut_flowers,gladioli,all_varieties,10/30/2020,0.2,stem
fruit,apples,bramleys_seedling,10/23/2020,0.92,kg
fruit,apples,coxs_orange_group,10/23/2020,0.93,kg
fruit,apples,egremont_russet,10/23/2020,1.27,kg
fruit,apples,braeburn,10/23/2020,0.93,kg
fruit,apples,gala,10/23/2020,0.98,kg
fruit,apples,other_early_season,10/23/2020,0.64,kg
fruit,apples,other_mid_season,10/23/2020,0.7,kg
fruit,apples,other_late_season,10/23/2020,0.82,kg
fruit,blueberries,blueberries,10/23/2020,7.6,kg
fruit,pears,conference,10/23/2020,0.87,kg
fruit,pears,doyenne_du_comice,10/23/2020,0.99,kg
fruit,raspberries,raspberries,10/23/2020,9,kg
fruit,strawberries,strawberries,10/23/2020,5.1,kg
vegetable,beans,broad,10/23/2020,1.35,kg
vegetable,beans,dwarf_french_or_kidney,10/23/2020,2.46,kg
vegetable,beans,runner_climbing,10/23/2020,1.95,kg
vegetable,beetroot,beetroot,10/23/2020,0.48,kg
vegetable,brussels_sprouts,brussels_sprouts,10/23/2020,0.86,kg
vegetable,pak_choi,pak_choi,10/23/2020,2.37,kg
vegetable,curly_kale,curly_kale,10/23/2020,2.81,kg
vegetable,cabbage,red,10/23/2020,0.36,kg
vegetable,cabbage,savoy,10/23/2020,0.47,head
vegetable,spring_greens,prepacked,10/23/2020,0.81,kg
vegetable,cabbage,summer_autumn_pointed,10/23/2020,0.56,kg
vegetable,cabbage,white,10/23/2020,0.33,kg
vegetable,cabbage,round_green_other,10/23/2020,0.47,head
vegetable,calabrese,calabrese,10/23/2020,1.21,kg
vegetable,capsicum,elongated,10/23/2020,1.2,kg
vegetable,capsicum,yelloworange,10/23/2020,0.6,kg
vegetable,carrots,topped_washed,10/23/2020,0.5,kg
vegetable,cauliflower,all,10/23/2020,1.1,head
vegetable,celery,all_washed,10/23/2020,0.78,kg
vegetable,celeriac,celeriac,10/23/2020,0.65,kg
vegetable,chinese_leaf,chinese_leaf,10/23/2020,0.99,kg
vegetable,coriander,coriander,10/23/2020,1.11,kg
vegetable,cucumbers,cucumbers,10/23/2020,1.19,kg
vegetable,leeks,trimmed,10/23/2020,1.24,kg
vegetable,lettuce,butterhead_indoor,10/23/2020,0.38,head
vegetable,lettuce,cos,10/23/2020,0.6,head
vegetable,lettuce,crisp_iceberg_type,10/23/2020,0.6,head
vegetable,lettuce,little_gem,10/23/2020,0.68,twin
vegetable,rocket,rocket,10/23/2020,5.28,kg
vegetable,mixed_babyleaf_salad,pillow_pack,10/23/2020,4.33,kg
vegetable,onion,bulb_brown,10/23/2020,0.4,kg
vegetable,onion,bulb_red,10/23/2020,0.54,kg
vegetable,onion,saladspring,10/23/2020,0.34,kg
vegetable,swede,swede,10/23/2020,0.23,kg
vegetable,turnip,turnip,10/23/2020,1.53,kg
vegetable,parsnips,all_varieties,10/23/2020,1.02,kg
vegetable,rhubarb,outdoor,10/23/2020,1.49,kg
vegetable,spinach_leaf,loose_bunches,10/23/2020,1.25,kg
vegetable,sweetcorn,sweetcorn,10/23/2020,0.29,head
vegetable,tomatoes,round,10/23/2020,0.98,kg
vegetable,tomatoes,vine,10/23/2020,2.1,kg
cut_flowers,gladioli,all_varieties,10/23/2020,0.24,stem
fruit,apples,bramleys_seedling,10/16/2020,0.98,kg
fruit,apples,coxs_orange_group,10/16/2020,0.99,kg
fruit,apples,egremont_russet,10/16/2020,1.24,kg
fruit,apples,braeburn,10/16/2020,0.99,kg
fruit,apples,gala,10/16/2020,1.02,kg
fruit,apples,other_early_season,10/16/2020,0.7,kg
fruit,apples,other_mid_season,10/16/2020,0.75,kg
fruit,apples,other_late_season,10/16/2020,0.84,kg
fruit,blackberries,blackberries,10/16/2020,10.5,kg
fruit,blueberries,blueberries,10/16/2020,8.64,kg
fruit,pears,conference,10/16/2020,0.89,kg
fruit,pears,doyenne_du_comice,10/16/2020,0.96,kg
fruit,raspberries,raspberries,10/16/2020,9.69,kg
fruit,strawberries,strawberries,10/16/2020,5.8,kg
vegetable,beans,broad,10/16/2020,1.28,kg
vegetable,beans,dwarf_french_or_kidney,10/16/2020,2.59,kg
vegetable,beans,runner_climbing,10/16/2020,2.22,kg
vegetable,beetroot,beetroot,10/16/2020,0.47,kg
vegetable,brussels_sprouts,brussels_sprouts,10/16/2020,0.91,kg
vegetable,pak_choi,pak_choi,10/16/2020,2.41,kg
vegetable,curly_kale,curly_kale,10/16/2020,2.85,kg
vegetable,cabbage,red,10/16/2020,0.35,kg
vegetable,cabbage,savoy,10/16/2020,0.46,head
vegetable,spring_greens,prepacked,10/16/2020,0.82,kg
vegetable,cabbage,summer_autumn_pointed,10/16/2020,0.58,kg
vegetable,cabbage,white,10/16/2020,0.33,kg
vegetable,cabbage,round_green_other,10/16/2020,0.48,head
vegetable,calabrese,calabrese,10/16/2020,1.19,kg
vegetable,capsicum,green,10/16/2020,1.25,kg
vegetable,capsicum,red,10/16/2020,1.05,kg
vegetable,capsicum,elongated,10/16/2020,1.2,kg
vegetable,carrots,topped_washed,10/16/2020,0.49,kg
vegetable,cauliflower,all,10/16/2020,1.83,head
vegetable,celery,all_washed,10/16/2020,0.78,kg
vegetable,celeriac,celeriac,10/16/2020,0.68,kg
vegetable,chinese_leaf,chinese_leaf,10/16/2020,0.96,kg
vegetable,coriander,coriander,10/16/2020,1.58,kg
vegetable,cucumbers,cucumbers,10/16/2020,1.09,kg
vegetable,leeks,trimmed,10/16/2020,1.25,kg
vegetable,lettuce,butterhead_indoor,10/16/2020,0.39,head
vegetable,lettuce,cos,10/16/2020,0.6,head
vegetable,lettuce,crisp_iceberg_type,10/16/2020,0.61,head
vegetable,lettuce,little_gem,10/16/2020,0.61,twin
vegetable,rocket,rocket,10/16/2020,4.86,kg
vegetable,mixed_babyleaf_salad,pillow_pack,10/16/2020,4.65,kg
vegetable,onion,bulb_brown,10/16/2020,0.41,kg
vegetable,onion,bulb_red,10/16/2020,0.54,kg
vegetable,onion,saladspring,10/16/2020,0.35,kg
vegetable,swede,swede,10/16/2020,0.23,kg
vegetable,turnip,turnip,10/16/2020,1.38,kg
vegetable,parsnips,all_varieties,10/16/2020,1.07,kg
vegetable,peas,shelling_all_varieties,10/16/2020,1.56,kg
